,CODE,name
7159,45452100,Rengöring av fasader genom blästring
7160,45453000,Reparation och renovering
7161,45453100,Renoveringsarbeten
7162,45454000,Ombyggnadstjänster
7163,45454100,Restaureringsarbeten
7164,45500000,"Uthyrning av maskiner och utrustning för bygg- och anläggningsarbete samt väg- och vattenbyggnad, med maskinskötare"
7165,45510000,Uthyrning av kranar med maskinskötare
7166,45520000,Uthyrning av schaktutrustning med maskinskötare
7167,48000000,Programvara och informationssystem
7168,48100000,Programvara för särskild industri
7169,48110000,Programvara för kassasystem
7170,48120000,Programvara för styrning av luftfartyg
7171,48121000,Programvara för flygledning
7172,48130000,Programvara för markstöd och provning för luftfart
7173,48131000,Programvara för markstöd för luftfart
7174,48132000,Programvara för provning för luftfart
7175,48140000,Programvara för trafikledning för järnvägstrafik
7176,48150000,Programvara för industristyrning
7177,48151000,Datorstyrsystem
7178,48160000,Programvara för bibliotek
7179,48161000,Administrativt bibliotekssystem
7180,48170000,Programvara för kontroll av överensstämmelse
7181,48180000,Medicinsk programvara
7182,48190000,Programvara för undervisning
7183,48200000,"Programvara för nätverk, Internet och intranät"
7184,48210000,Programvara för nätverk
7185,48211000,Programvara för plattformskompatibilitet
7186,48212000,Programvara för optisk jukeboxserver
7187,48213000,Programvara för operativsystemutvidgningar
7188,48214000,Programvara för nätverksoperativsystem
7189,48215000,Programvara för nätverksutvecklare
7190,48216000,Programvara för terminalemulering
7191,48217000,Programvara för transaktionsbehandling
7192,48217100,Programvara för transaktionsbehandling för stordatorer
7193,48217200,Programvara för transaktionsbehandling för minidatorer
7194,48217300,Programvara för transaktionsbehandling för mikrodatorer
7195,48218000,Programvara för licenshantering
7196,48219000,Diverse programvara för nätverk
7197,48219100,Programvara för nätbrygga
7198,48219200,Programvara för cd-server
7199,48219300,Programvara för administration
7200,48219400,Programvara för transaktionsserver
7201,48219500,Programvara för växel eller router
7202,48219600,Programvara för multiplexer
7203,48219700,Programvara för kommunikationsserver
7204,48219800,Programvara för brygga
7205,48220000,Programvara för Internet och intranät
7206,48221000,Programvara för Internetläsning
7207,48222000,Programvara för webbserver
7208,48223000,Programvara för elektronisk post
7209,48224000,Programvara för webbredigering
7210,48300000,"Programvara för dokumentredigering, ritning, bildhantering, schemaläggning och produktivitet"
7211,48310000,Programvara för dokumentredigering
7212,48311000,Programvara för dokumenthantering
7213,48311100,Dokumenthanteringssystem
7214,48312000,Programvara för elektronisk publicering
7215,48313000,Programvara för optisk teckenigenkänning
7216,48313100,Optiskt lässystem
7217,48314000,Programvara för taligenkänning
7218,48315000,Programvara för trycksaksproduktion
7219,48316000,Programvara för presentation
7220,48317000,Programvara för ordbehandling
7221,48318000,Programvara för skanner
7222,48319000,Programvara för stavningskontroll
7223,48320000,Programvara för ritning och bildbehandling
7224,48321000,Programvara för datorstödd konstruktion (CAD)
7225,48321100,System för datorstödd konstruktion (CAD)
7226,48322000,Programvara för grafik
7227,48323000,Programvara för datorstödd tillverkning (CAM)
7228,48324000,Programvara för diagram
7229,48325000,Programvara för formhantering
7230,48326000,Kartprogramvara
7231,48326100,Digitalt kartläggningssystem
7232,48327000,Programvara för ritning och målning
7233,48328000,Programvara för bildbehandling
7234,48329000,Bildbehandlings- och arkiveringssystem
7235,48330000,Programvara för schemaläggning och produktivitet
7236,48331000,Programvara för projektledning
7237,48332000,Programvara för schemaläggning
7238,48333000,Programvara för kontakthantering
7239,48400000,Programvara för affärstransaktioner och personliga affärer
7240,48410000,Programvara för investeringshantering och deklaration
7241,48411000,Programvara för investeringshantering
7242,48412000,Programvara för deklaration
7243,48420000,Programvara och programsviter för fastighetsförvaltning
7244,48421000,Programvara för fastighetsförvaltning
7245,48422000,Programsviter
7246,48430000,Programvara för lagerförvaltning
7247,48440000,Programvara för finansiell analys och redovisning
7248,48441000,Programvara för finansiell analys
7249,48442000,Programvara för finansiella system
7250,48443000,Programvara för redovisning
7251,48444000,Redovisningssystem
7252,48444100,Faktureringssystem
7253,48445000,Programvara för kundhantering
7254,48450000,Programvara för tidsredovisning eller personal
7255,48451000,Programvara för affärsresursplanering
7256,48460000,"Programvara för analys, forskning, matematik eller prognos"
7257,48461000,Programvara för analys eller forskning
7258,48462000,Programvara för matematik eller prognos
7259,48463000,Programvara för statistik
7260,48470000,Programvara för auktioner
7261,48480000,"Programvara för försäljning, marknadsföring och affärsunderrättelser"
7262,48481000,Programvara för försäljning eller marknadsföring
7263,48482000,Programvara för affärsunderrättelser
7264,48490000,Programvara för upphandling
7265,48500000,Programvara för kommunikation och multimedia
7266,48510000,Programvara för kommunikation
7267,48511000,Programvara för persondatorkommunikation
7268,48512000,Programvara för interaktiv röststyrning
7269,48513000,Programvara för modem
7270,48514000,Programvara för fjärrtillgång
7271,48515000,Programvara för videokonferens
7272,48516000,Programvara för utbyte
7273,48517000,IT-programvara
7274,48518000,Emuleringsprogramvara
7275,48519000,Programvara för minneshantering
7276,48520000,Programvara för multimedia
7277,48521000,Programvara för musik- eller ljudredigering
7278,48522000,Programvara för virtuellt tangentbord
7279,48600000,Programvara för databas och operativsystem
7280,48610000,Databassystem
7281,48611000,Programvara för databas
7282,48612000,Databashanteringssystem
7283,48613000,Elektronisk databehandling
7284,48614000,Datainsamlingssystem
7285,48620000,Operativsystem
7286,48621000,Operativsystem för stordatorer
7287,48622000,Operativsystem för minidatorer
7288,48623000,Operativsystem för mikrodatorer
7289,48624000,Operativsystem för persondatorer
7290,48625000,Operativsystem med öppen källkod
7291,48626000,Programvara för kluster
7292,48627000,Realtidsoperativsystem
7293,48628000,Mikrokanalsarkitektur
7294,48700000,Verktygsprogram
7295,48710000,Programvara för säkerhetskopiering eller återställning
7296,48720000,Programvara för streckkodning
7297,48730000,Säkerhetsprogramvara
7298,48731000,Programvara för filsäkerhet
7299,48732000,Programvara för datasäkerhet
7300,48740000,Programvara för översättning
7301,48750000,Programvara för laddning av lagringsmedier
7302,48760000,Virusskydd
7303,48761000,Antivirusprogramvara
7304,48770000,Allmänna verktygsprogram samt komprimerings- och utskriftsprogram
7305,48771000,Allmänna verktygsprogram
7306,48772000,Komprimeringsprogram
7307,48773000,Utskriftsprogram
7308,48773100,Utskriftshanterare
7309,48780000,"Programvara för system, lagring och innehållshantering"
7310,48781000,Programvara för systemhantering
7311,48782000,Programvara för lagerhantering
7312,48783000,Programvara för innehållshantering
7313,48790000,Programvara för versionskontroll
7314,48800000,Informationssystem och servrar
7315,48810000,Informationssystem
7316,48811000,System för elektronisk post
7317,48812000,Ekonomiska informationssystem
7318,48813000,System för passagerarinformation
7319,48813100,Offentliga databaser
7320,48813200,System för passagerarinformation i realtid
7321,48814000,Medicinska informationssystem
7322,48814100,Sjukvårdssystem
7323,48814200,Patientadministrativt system
7324,48814300,Operationsadministrativt system
7325,48814400,Informationssystem för klinik
7326,48814500,Datorstött patientsystem
7327,48820000,Servrar
7328,48821000,Nätservrar
7329,48822000,Datorservrar
7330,48823000,Nätminne
7331,48824000,Nätcentraler för skrivare
7332,48825000,Webbservrar
7333,48900000,Diverse programvara och datorsystem
7334,48910000,"Datorspel, barnvänliga titlar och skärmsläckare"
7335,48911000,Datorspel
7336,48912000,Barnvänliga titlar
7337,48913000,Skärmsläckare
7338,48920000,Programvara för kontorsautomation
7339,48921000,Automationssystem
7340,48930000,Programvara för utbildning och underhållning
7341,48931000,Programvara för utbildning
7342,48932000,Programvara för underhållning
7343,48940000,Programvara för formgivning och kalendrar
7344,48941000,Programvara för formgivning
7345,48942000,Programvara för kalendrar
7346,48950000,Båtlokaliseringssystem och högtalaranläggningar
7347,48951000,Båtlokaliseringssystem
7348,48952000,Högtalaranläggningar
7349,48960000,Drivrutiner och systemprogramvara
7350,48961000,Ethernetdrivrutiner
7351,48962000,Drivrutiner för grafikkort
7352,48970000,Programvara för printshoppar
7353,48971000,Programvara för adressbokframställning
7354,48972000,Programvara för etikettering
7355,48980000,Programmeringsspråk och verktyg
7356,48981000,Programvara för kompilatorer
7357,48982000,Programvara för konfigurationshantering
7358,48983000,Programvara för utveckling
7359,48984000,Verktyg för grafiska användargränssnitt
7360,48985000,Programmeringsspråk
7361,48986000,Programvara för programprovning
7362,48987000,Programvara för felsökning
7363,48990000,Programvara för kalkylprogram och utvidgningar
7364,48991000,Kalkylprogram
7365,50000000,Reparation och underhåll
7366,50100000,"Reparation, underhåll och tillhörande tjänster för fordon och liknande utrustning"
7367,50110000,Reparations- och underhållstjänster av motorfordon och tillhörande utrustning
7368,50111000,"Skötsel, reparation och underhåll av bilpark"
7369,50111100,Förvaltning av vagnpark
7370,50111110,Stödtjänster till vagnparker
7371,50112000,Reparation och underhåll av bilar
7372,50112100,Reparation av bilar
7373,50112110,Karossreparationer
7374,50112111,Plåtskadereparationer
7375,50112120,Vindrutebyten
7376,50112200,Underhåll av bilar
7377,50112300,Biltvätt och liknande tjänster
7378,50113000,Reparation och underhåll av bussar
7379,50113100,Reparation av bussar
7380,50113200,Underhåll av bussar
7381,50114000,Reparation och underhåll av lastbilar
7382,50114100,Reparation av lastbilar
7383,50114200,Underhåll av lastbilar
7384,50115000,Reparation och underhåll av motorcyklar
7385,50115100,Reparation av motorcyklar
7386,50115200,Underhåll av motorcyklar
7387,50116000,Underhåll och reparation av specialdelar till fordon
7388,50116100,Reparation av elsystem
7389,50116200,Reparation och underhåll av fordonsbromsar och bromsdelar
7390,50116300,Reparation och underhåll av växellådor till fordon
7391,50116400,Reparation och underhåll av transmission för fordon
7392,50116500,"Reparation av däck, inklusive montering och balansering"
7393,50116510,Regummering av däck
7394,50116600,Reparation och underhåll av startmotorer
7395,50117000,Ombyggnad och renovering av fordon
7396,50117100,Ombyggnad av motorfordon
7397,50117200,Ombyggnad av ambulanser
7398,50117300,Renovering av fordon
7399,50118000,Utryckningsservice för bilar
7400,50118100,Bärgning av bilar
7401,50118110,Bortforsling av fordon
7402,50118200,Bärgning av nyttofordon
7403,50118300,Bärgning av bussar
7404,50118400,Bärgning av motorfordon
7405,50118500,Bärgning av motorcyklar
7406,50190000,Skrotning av fordon
7407,50200000,"Reparation, underhåll och tillhörande tjänster avseende flygplan, järnvägar, vägar och marin utrustning"
7408,50210000,"Reparation, underhåll och tillhörande tjänster avseende flygplan och annan utrustning"
7409,50211000,Reparation och underhåll av flygplan
7410,50211100,Underhåll av flygplan
7411,50211200,Reparation av flygplan
7412,50211210,Reparation och underhåll av flygplansmotorer
7413,50211211,Underhåll av flygplansmotorer
7414,50211212,Reparation av flygplansmotorer
7415,50211300,Renovering av flygplan
7416,50211310,Renovering av flygplansmotorer
7417,50212000,Reparation och underhåll av helikoptrar
7418,50220000,"Reparation, underhåll och tillhörande tjänster för järnvägar och annan utrustning"
7419,50221000,Reparation och underhåll av lokomotiv
7420,50221100,Reparation och underhåll av växellådor för lokomotiv
7421,50221200,Reparation och underhåll av transmission för lokomotiv
7422,50221300,Reparation och underhåll av hjulsatser för lokomotiv
7423,50221400,Reparation och underhåll av bromsar och bromsdelar för lokomotiv
7424,50222000,Reparation och underhåll av vagnpark
7425,50222100,Reparation och underhåll av stötdämpare
7426,50223000,Renovering av lokomotiv
7427,50224000,Renovering av vagnpark
7428,50224100,Renovering av säten till vagnpark
7429,50224200,Renovering av passagerarvagnar
7430,50225000,Renovering av järnvägsspår
7431,50229000,Skrotning av vagnpark
7432,50230000,"Reparation, underhåll och tillhörande tjänster avseende vägar och annan utrustning"
7433,50232000,Underhåll av offentlig belysning och trafikljus
7434,50232100,Underhåll av gatubelysning
7435,50232110,Färdigställande av offentliga belysningsanläggningar
7436,50232200,Underhåll av trafikljus
7437,50240000,"Reparation, underhåll och tillhörande tjänster avseende sjöfart och annan utrustning"
7438,50241000,Reparation och underhåll av skepp
7439,50241100,Reparation av fartyg
7440,50241200,Reparation av färjor
7441,50242000,Ombyggnad av skepp
7442,50243000,Skrotning av skepp
7443,50244000,Renovering av skepp och båtar
7444,50245000,Modernisering av båtar
7445,50246000,Underhåll av hamnanläggningar
7446,50246100,Torrdockstjänster
7447,50246200,Underhåll av bojar
7448,50246300,Reparation och underhåll av flytkonstruktioner
7449,50246400,Reparation och underhåll av flytplattformar
7450,50300000,"Reparation, underhåll och tillhörande tjänster avseende persondatorer, kontorsutrustning, telekommunikations- och audiovisuell utrustning"
7451,50310000,Underhåll och reparation av kontorsmaskiner
7452,50311000,Underhåll och reparation av räknemaskiner för kontor
7453,50311400,Underhåll och reparation av räknedosor och räknemaskiner
7454,50312000,Underhåll och reparation av datautrustning
7455,50312100,Underhåll och reparation av stordatorer
7456,50312110,Underhåll av stordatorer
7457,50312120,Reparation av stordatorer
7458,50312200,Underhåll och reparation av minidatorer
7459,50312210,Underhåll av minidatorer
7460,50312220,Reparation av minidatorer
7461,50312300,Underhåll och reparation av datanätutrustning
7462,50312310,Underhåll av datanätutrustning
7463,50312320,Reparation av datornätutrustning
7464,50312400,Underhåll och reparation av mikrodatorer
7465,50312410,Underhåll av mikrodatorer
7466,50312420,Reparation av mikrodatorer
7467,50312600,Underhåll och reparation av IT-utrustning
7468,50312610,Underhåll av IT-utrustning
7469,50312620,Reparation av IT-utrustning
7470,50313000,Underhåll och reparation av repromaskiner
7471,50313100,Reparation av fotokopiatorer
7472,50313200,Underhåll av fotokopiatorer
7473,50314000,Reparation och underhåll av telefaxmaskiner
7474,50315000,Reparation och underhåll av automatiska telefonsvarare
7475,50316000,Underhåll och reparation av biljettautomater
7476,50317000,Underhåll och reparation av maskiner för biljettkontroll
7477,50320000,Reparation och underhåll av persondatorer
7478,50321000,Reparation av persondatorer
7479,50322000,Underhåll av persondatorer
7480,50323000,Underhåll och reparation av kringutrustning till datorer
7481,50323100,Underhåll av kringutrustning till datorer
7482,50323200,Reparation av kringutrustning till datorer
7483,50324000,Stödtjänster avseende persondatorer
7484,50324100,Systemunderhåll
7485,50324200,Förebyggande underhåll
7486,50330000,Underhåll av telekommunikationsutrustning
7487,50331000,Reparation och underhåll av telekommunikationslinjer
7488,50332000,Underhåll av telekommunikationsinfrastruktur
7489,50333000,Underhåll av radiokommunikationsutrustning
7490,50333100,Reparation och underhåll av radiosändare
7491,50333200,Reparation och underhåll av radiotelefoniapparatur
7492,50334000,Reparation och underhåll av trådtelefoni- och trådtelegrafiutrustning
7493,50334100,Reparation och underhåll av trådtelefoniutrustning
7494,50334110,Underhåll av telefonnät
7495,50334120,Modernisering av telefonväxlar
7496,50334130,Reparation och underhåll av telefonväxlar
7497,50334140,Reparation och underhåll av telefonapparater
7498,50334200,Reparation och underhåll av trådtelegrafiutrustning
7499,50334300,Reparation och underhåll av trådtelexutrustning
7500,50334400,Underhåll av kommunikationssystem
7501,50340000,Reparation och underhåll av audiovisuell och optisk utrustning
7502,50341000,Reparation och underhåll av televisionsutrustning
7503,50341100,Reparation och underhåll av videotextutrustning
7504,50341200,Reparation och underhåll av televisionssändare
7505,50342000,Reparation och underhåll av ljudutrustning
7506,50343000,Reparation och underhåll av videoutrustning
7507,50344000,Reparation och underhåll av optisk utrustning
7508,50344100,Reparation och underhåll av fotoutrustning
7509,50344200,Reparation och underhåll av kinematografisk utrustning
7510,50400000,Reparation och underhåll av medicinsk utrustning och precisionsutrustning
7511,50410000,"Reparation och underhåll av mät-, test- och kontrollapparater"
7512,50411000,Reparation och underhåll av mätapparater
7513,50411100,Reparation och underhåll av vattenmätare
7514,50411200,Reparation och underhåll av gasmätare
7515,50411300,Reparation och underhåll av elmätare
7516,50411400,Reparation och underhåll av varvräknare
7517,50411500,Reparation och underhåll av industriell tidsmätande utrustning
7518,50412000,Reparation och underhåll av testapparater
7519,50413000,Reparation och underhåll av kontrollapparater
7520,50413100,Reparation och underhåll av gasdetektorutrustning
7521,50413200,Reparation och underhåll av utrustning och anordningar för brandbekämpning
7522,50420000,Reparation och underhåll av medicinsk och kirurgisk utrustning
7523,50421000,Reparation och underhåll av medicinsk utrustning
7524,50421100,Reparation och underhåll av rullstolar
7525,50421200,Reparation och underhåll av röntgenutrustning
7526,50422000,Reparation och underhåll av kirurgisk utrustning
7527,50430000,Reparation och underhåll av precisionsutrustning
7528,50431000,Reparation och underhåll av armbandsur
7529,50432000,Reparation och underhåll av klockor
7530,50433000,Kalibrering
7531,50500000,"Reparation och underhåll av pumpar, ventiler, kranar, metallbehållare och maskiner"
7532,50510000,"Reparation och underhåll av pumpar, ventiler, kranar och metallbehållare"
7533,50511000,Reparation och underhåll av pumpar
7534,50511100,Reparation och underhåll av vätskepumpar
7535,50511200,Reparation och underhåll av gaspumpar
7536,50512000,Reparation och underhåll av ventiler
7537,50513000,Reparations- och underhållstjänster avseende kranar/tappar
7538,50514000,Reparation och underhåll av metallbehållare
7539,50514100,Reparation och underhåll av tankar
7540,50514200,Reparation och underhåll av reservoarer
7541,50514300,Reparation av muffar
7542,50530000,Reparation och underhåll av maskiner
7543,50531000,Reparation och underhåll av icke-elektriska maskiner
7544,50531100,Reparation och underhåll av varmvattenberedare
7545,50531200,Underhåll av gasapparater
7546,50531300,Reparation och underhåll av kompressorer
7547,50531400,Reparations- och underhållstjänster avseende kranar
7548,50531500,Reparation och underhåll av lyftkranar
7549,50531510,Nedmontering av borrtorn
7550,50532000,"Reparation och underhåll av elektriska maskiner, apparater och tillhörande utrustning"
7551,50532100,Reparation och underhåll av elektriska motorer
7552,50532200,Reparation och underhåll av transformatorer
7553,50532300,Reparation och underhåll av generatorer
7554,50532400,Reparation och underhåll av elektrisk distributionsutrustning
7555,50600000,Reparation och underhåll av säkerhets- och försvarsmateriel
7556,50610000,Reparation och underhåll av säkerhetsutrustning
7557,50620000,Reparation och underhåll av skjutvapen och ammunition
7558,50630000,Reparation och underhåll av militärfordon
7559,50640000,Reparation och underhåll av örlogsfartyg
7560,50650000,"Reparation och underhåll av militära luftfartyg, robotar och rymdfarkoster"
7561,50660000,Reparation och underhåll av elektroniska system för militärt bruk
7562,50700000,Reparation och underhåll av utrustning i byggnader
7563,50710000,Reparation och underhåll av elektrisk och maskinteknisk utrustning i byggnader
7564,50711000,Reparation och underhåll av elektrisk utrustning i byggnader
7565,50712000,Reparation och underhåll av maskinteknisk utrustning i byggnader
7566,50720000,Reparation och underhåll av centralvärme
7567,50721000,Färdigställande av värmeanläggningar
7568,50730000,Reparation och underhåll av kylargrupper
7569,50740000,Reparation och underhåll av hissar
7570,50750000,Underhåll av hissar
7571,50760000,Reparation och underhåll av offentliga toaletter
7572,50800000,Diverse reparationer och underhåll
7573,50810000,Lagning av smycken
7574,50820000,Lagning av personliga lädervaror
7575,50821000,Lagning av kängor
7576,50822000,Lagning av skor
7577,50830000,Lagning av kläder och textilier
7578,50840000,Reparation och underhåll av vapen och vapensystem
7579,50841000,Reparation och underhåll av vapen
7580,50842000,Reparation och underhåll av vapensystem
7581,50850000,Reparation och underhåll av möbler
7582,50860000,Reparation och underhåll av musikinstrument
7583,50870000,Reparation och underhåll av lekplatsutrustning
7584,50880000,Reparation och underhåll av hotell- och restaurangutrustning
7585,50881000,Reparation och underhåll av hotellutrustning
7586,50882000,Reparation och underhåll av restaurangutrustning
7587,50883000,Reparation och underhåll av cateringutrustning
7588,50884000,Reparation och underhåll av campingutrustning
7589,51000000,Installation (utom programvara)
7590,51100000,Installation av elektrisk och maskinteknisk utrustning
7591,51110000,Installation av elektrisk utrustning
7592,51111000,"Installation av elektriska motorer, generatorer och transformatorer"
7593,51111100,Installation av elektriska motorer
7594,51111200,Installation av generatorer
7595,51111300,Installation av transformatorer
7596,51112000,Installation av eldistributions- och kontrollapparater
7597,51112100,Installation av eldistributionsutrustning
7598,51112200,Installation av elkontrollutrustning
7599,51120000,Installation av maskinteknisk utrustning
7600,51121000,Montering av fitnessutrustning
7601,51122000,Montering av flaggstänger
7602,51130000,"Installation av ånggeneratorer, turbiner, kompressorer och brännare"
7603,51131000,Installation av ånggeneratorer
7604,51133000,Installation av turbiner
7605,51133100,Installation av gasturbiner
7606,51134000,Installation av kompressorer
7607,51135000,Installation av brännugnar
7608,51135100,Installation av brännare
7609,51135110,Installation av ugnar för förbränning av avfall
7610,51140000,Installation av motorer
7611,51141000,Installation av petroleummotorer
7612,51142000,Installation av dieselmotorer
7613,51143000,Installation av järnvägsmotorer
7614,51144000,Installation av fordonsmotorer
7615,51145000,Installation av båtmotorer
7616,51146000,Installation av flygplansmotorer
7617,51200000,"Installation av mät-, kontroll-, test- och navigeringsutrustning"
7618,51210000,Installation av mätutrustning
7619,51211000,Installation av tidmätningsutrustning
7620,51212000,Installation av tidsregistreringsutrustning
7621,51213000,Installation av tidtagningsutrustning
7622,51214000,Installation av parkeringsmätare
7623,51215000,Installation av meteorologisk utrustning
7624,51216000,Installation av geologisk utrustning
7625,51220000,Installation av kontrollutrustning
7626,51221000,Installation av anordning för automatisk incheckning på flygplats
7627,51230000,Installation av testutrustning
7628,51240000,Installation av navigeringsutrustning
7629,51300000,Installation av kommunikationsutrustning
7630,51310000,"Installation av radio-, televisions-, ljud- och videoutrustning"
7631,51311000,Installation av radioutrustning
7632,51312000,Installation av televisionsutrustning
7633,51313000,Installation av ljudutrustning
7634,51314000,Installation av videoutrustning
7635,51320000,Installation av radio och televisionssändare
7636,51321000,Installation av radiosändare
7637,51322000,Installation av televisionssändare
7638,51330000,Installation av radiotelefoniapparatur
7639,51340000,Installation av trådtelefoniutrustning
7640,51350000,Installation av trådtelegrafiutrustning
7641,51400000,Installation av medicinsk och kirurgisk utrustning
7642,51410000,Installation av medicinsk utrustning
7643,51411000,Installation av utrustning för bildåtergivning
7644,51412000,Installation av utrustning för tandvård och underspecialiteter
7645,51413000,Installation av radioterapiutrustning
7646,51414000,Installation av utrustning för mekanoterapi
7647,51415000,Installation av elektroterapiutrustning
7648,51416000,Installation av utrustning för sjukgymnastik
7649,51420000,Installation av kirurgisk utrustning
7650,51430000,Installation av laboratorieutrustning
7651,51500000,Installation av maskiner och utrustning
7652,51510000,Installation av universalmaskiner och utrustning
7653,51511000,"Installation av lyft- och hanteringsutrustning, utom hissar och rulltrappor"
7654,51511100,Montering av lyftutrustning
7655,51511110,Montering av kranar
7656,51511200,Montering av hanteringsutrustning
7657,51511300,Installation av hängställningar och fasadhissar
7658,51511400,Installation av transportanläggningar för gods och dokument
7659,51514000,Installation av diverse universalmaskiner
7660,51514100,Installation av maskiner och apparater för filtrering eller rening av vätskor
7661,51514110,Installation av maskiner och apparater för filtrering eller rening av vatten
7662,51520000,Installation av jordbruks- och skogsbruksmaskiner
7663,51521000,Installation av jordbruksmaskiner
7664,51522000,Installation av skogsbruksmaskiner
7665,51530000,Installation av verktygsmaskiner
7666,51540000,Installation av maskiner och utrustning för speciella ändamål
7667,51541000,"Installation av maskiner för gruvdrift, stenbrott, byggnation och metallurgi"
7668,51541100,Installation av maskiner för gruvdrift
7669,51541200,Installation av maskiner för stenbrott
7670,51541300,Installation av maskiner för byggnation
7671,51541400,Installation av maskiner för metallurgi
7672,51542000,"Installation av maskiner för mat-, dryckes- och tobaksframställning"
7673,51542100,Installation av maskiner för matframställning
7674,51542200,Installation av maskiner för dryckesframställning
7675,51542300,Installation av maskiner för framställning av tobak
7676,51543000,"Installation av maskiner för tillverkning av textilier, kläder och lädervaror"
7677,51543100,Installation av maskiner för tillverkning av textilier
7678,51543200,Installation av maskiner för tillverkning av kläder
7679,51543300,Installation av maskiner för tillverkning av lädervaror
7680,51543400,"Installation av tvätt-, kemtvätts- och torkmaskiner"
7681,51544000,Installation av maskiner för tillverkning av papper och papp
7682,51544100,Installation av maskiner för tillverkning av papper
7683,51544200,Installation av maskiner för tillverkning av papp
7684,51545000,Installation av offentliga brevlådor
7685,51550000,Installation av vapensystem
7686,51600000,Installation av datorer och kontorsutrustning
7687,51610000,Installation av datorer och databehandlingsutrustning
7688,51611000,Installation av datorer
7689,51611100,Installation av maskinvara
7690,51611110,Installation av bildskärmar som visar flygplanens avgångs- och ankomsttider
7691,51611120,Installation av bildskärmar som visar tågens avgångs- och ankomsttider
7692,51612000,Installation av databehandlingsutrustning
7693,51620000,Installation av kontorsutrustning
7694,51700000,Installation av brandskyddsutrustning
7695,51800000,Installation av metallbehållare
7696,51810000,Installation av tankar
7697,51820000,Installation av reservoarer
7698,51900000,Installation av styr- och reglersystem
7699,55000000,"Hotell-, restaurang- och detaljhandelstjänster"
7700,55100000,Hotelltjänster
7701,55110000,Hotellinkvartering
7702,55120000,Mötes- och konferenstjänster på hotell
7703,55130000,Andra hotelltjänster
7704,55200000,Camping och andra korttidsinkvarteringar (ej hotell)
7705,55210000,Vandrarhemstjänster
7706,55220000,Campingplatstjänster
7707,55221000,Campingtjänster för husvagnar
7708,55240000,Semesteranläggningar och semesterhem
7709,55241000,Semesteranläggningar
7710,55242000,Tjänster i samband med semesterhem
7711,55243000,Barnkolonier
7712,55250000,Uthyrning av möblerade korttidsinkvarteringar
7713,55260000,Tjänster i samband med sovvagnar
7714,55270000,Uthyrning av rum inklusive frukost
7715,55300000,Restaurang- och serveringstjänster
7716,55310000,Restaurangserveringstjänster
7717,55311000,Serveringstjänster för särskild kundgrupp
7718,55312000,Allmänna serveringstjänster
7719,55320000,Måltidsservering
7720,55321000,Matberedning
7721,55322000,Tillagning av måltider
7722,55330000,Kafeteriaverksamhet
7723,55400000,Dryckesservering
7724,55410000,Barskötsel
7725,55500000,Matsalstjänster och catering
7726,55510000,Matsalstjänster
7727,55511000,Matsalstjänster och övrig kafeteriaverksamhet för särskild kundgrupp
7728,55512000,Drift av matsal
7729,55520000,Catering
7730,55521000,Catering för privata hushåll
7731,55521100,Hemkörning av mat
7732,55521200,Måltidsleveranser
7733,55522000,Catering för transportföretag
7734,55523000,Catering för övriga företag eller övriga institutioner
7735,55523100,Servering av skolmåltider
7736,55524000,Skolbespisning
7737,55900000,Detaljhandelstjänster
7738,60000000,Transporter (utom avfallstransport)
7739,60100000,Vägtransporter
7740,60112000,Kollektivtrafik på väg
7741,60120000,Taxitjänster
7742,60130000,Passagerartransport på väg för särskilda ändamål
7743,60140000,Icke-reguljär passagerartransport
7744,60150000,Passagerartransport med fordon dragna av djur
7745,60160000,Posttransport på väg
7746,60161000,Pakettransporter
7747,60170000,Uthyrning av fordon för personbefordran med förare
7748,60171000,Uthyrning av personbilar med förare
7749,60172000,Uthyrning av bussar och långfärdsbussar med förare
7750,60180000,Uthyrning av fordon för godstransport med förare
7751,60181000,Uthyrning av lastbilar med förare
7752,60182000,Uthyrning av industriella fordon med förare
7753,60183000,Uthyrning av skåpbilar (vans) med förare
7754,60200000,Järnvägstransport
7755,60210000,Kollektivtrafik med tåg
7756,60220000,Posttransport på järnväg
7757,60300000,Pipelinetransport
7758,60400000,Flygtransport
7759,60410000,Reguljär flygtrafik
7760,60411000,Reguljärt postflyg
7761,60420000,Icke-reguljär flygtrafik
7762,60421000,Icke-reguljärt postflyg
7763,60423000,Flygchartring
7764,60424000,Uthyrning av utrustning för lufttransport med besättning
7765,60424100,Uthyrning av flygplan med besättning
7766,60424110,Uthyrning av flygplan med fasta vingar med besättning
7767,60424120,Uthyrning av helikoptrar med besättning
7768,60440000,Flygning och tillhörande tjänster
7769,60441000,Besprutning från luften
7770,60442000,Bekämpning av skogsbränder från luften
7771,60443000,Flygräddning
7772,60443100,Flyg- och sjöräddning
7773,60444000,Drift av flygplan
7774,60444100,Tjänster tillhandahållna av piloter
7775,60445000,Flygtjänster
7776,60500000,Rymdtransporter
7777,60510000,Uppskjutning av satelliter
7778,60520000,Experimentell nyttolast
7779,60600000,Transport på vattenvägar
7780,60610000,Färjetransport
7781,60620000,Postbefordran på vatten
7782,60630000,Kabelläggning med fartyg
7783,60640000,Sjöfartstjänster
7784,60650000,Uthyrning av utrustning för sjötransport med besättning
7785,60651000,Uthyrning av fartyg med besättning
7786,60651100,Uthyrning av sjögående farkoster med besättning
